,file,input_text,target_text
6352,CMU\AFGP-2002-600175-Trans.xml,classify:Al|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6353,CMU\AFGP-2002-600175-Trans.xml,classify:Qaeda|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6354,CMU\AFGP-2002-600175-Trans.xml,classify:reserves|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,true
6355,CMU\AFGP-2002-600175-Trans.xml,classify:the|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6356,CMU\AFGP-2002-600175-Trans.xml,classify:right|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6357,CMU\AFGP-2002-600175-Trans.xml,classify:to|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6358,CMU\AFGP-2002-600175-Trans.xml,classify:withhold|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,true
6359,CMU\AFGP-2002-600175-Trans.xml,classify:the|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6360,CMU\AFGP-2002-600175-Trans.xml,classify:vacation|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,true
6361,CMU\AFGP-2002-600175-Trans.xml,classify:for|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6362,CMU\AFGP-2002-600175-Trans.xml,classify:an|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6363,CMU\AFGP-2002-600175-Trans.xml,classify:indeterminate|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6364,CMU\AFGP-2002-600175-Trans.xml,classify:period|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6365,CMU\AFGP-2002-600175-Trans.xml,classify:of|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6366,CMU\AFGP-2002-600175-Trans.xml,classify:time|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6367,CMU\AFGP-2002-600175-Trans.xml,classify:on|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6368,CMU\AFGP-2002-600175-Trans.xml,classify:special|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,other
6369,CMU\AFGP-2002-600175-Trans.xml,classify:occasions|||Al Qaeda reserves the right to withhold the vacation for an indeterminate period of time on special occasions.,true
6370,CMU\AFGP-2002-600175-Trans.xml,classify:3|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6371,CMU\AFGP-2002-600175-Trans.xml,classify:Vacation|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6372,CMU\AFGP-2002-600175-Trans.xml,classify:travel|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6373,CMU\AFGP-2002-600175-Trans.xml,classify:application|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,true
6374,CMU\AFGP-2002-600175-Trans.xml,classify:will|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6375,CMU\AFGP-2002-600175-Trans.xml,classify:be|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6376,CMU\AFGP-2002-600175-Trans.xml,classify:submitted|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,true
6377,CMU\AFGP-2002-600175-Trans.xml,classify:2|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6378,CMU\AFGP-2002-600175-Trans.xml,classify:½|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6379,CMU\AFGP-2002-600175-Trans.xml,classify:months|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6380,CMU\AFGP-2002-600175-Trans.xml,classify:prior|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6381,CMU\AFGP-2002-600175-Trans.xml,classify:to|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,other
6382,CMU\AFGP-2002-600175-Trans.xml,classify:travel|||- 3 Vacation travel application will be submitted 2 ½ months prior to travel.,true
6383,CMU\AFGP-2002-600175-Trans.xml,classify:Extra|||Extra vacation time requests will not be granted except in special circumstances.,other
6384,CMU\AFGP-2002-600175-Trans.xml,classify:vacation|||Extra vacation time requests will not be granted except in special circumstances.,other
6385,CMU\AFGP-2002-600175-Trans.xml,classify:time|||Extra vacation time requests will not be granted except in special circumstances.,other
6386,CMU\AFGP-2002-600175-Trans.xml,classify:requests|||Extra vacation time requests will not be granted except in special circumstances.,true
6387,CMU\AFGP-2002-600175-Trans.xml,classify:will|||Extra vacation time requests will not be granted except in special circumstances.,other
6388,CMU\AFGP-2002-600175-Trans.xml,classify:not|||Extra vacation time requests will not be granted except in special circumstances.,other
6389,CMU\AFGP-2002-600175-Trans.xml,classify:be|||Extra vacation time requests will not be granted except in special circumstances.,other
6390,CMU\AFGP-2002-600175-Trans.xml,classify:granted|||Extra vacation time requests will not be granted except in special circumstances.,true
6391,CMU\AFGP-2002-600175-Trans.xml,classify:except|||Extra vacation time requests will not be granted except in special circumstances.,other
6392,CMU\AFGP-2002-600175-Trans.xml,classify:in|||Extra vacation time requests will not be granted except in special circumstances.,other
6393,CMU\AFGP-2002-600175-Trans.xml,classify:special|||Extra vacation time requests will not be granted except in special circumstances.,other
6394,CMU\AFGP-2002-600175-Trans.xml,classify:circumstances|||Extra vacation time requests will not be granted except in special circumstances.,true
6395,CMU\AFGP-2002-600175-Trans.xml,classify:Thirdly|||Thirdly :,other
6396,CMU\AFGP-2002-600175-Trans.xml,classify:Salaries|||Salaries and Travel Tickets,true
6397,CMU\AFGP-2002-600175-Trans.xml,classify:and|||Salaries and Travel Tickets,other
6398,CMU\AFGP-2002-600175-Trans.xml,classify:Travel|||Salaries and Travel Tickets,other
6399,CMU\AFGP-2002-600175-Trans.xml,classify:Tickets|||Salaries and Travel Tickets,other
6400,CMU\AFGP-2002-600175-Trans.xml,"classify:Eat|||""Eat and drink without waste, Allah does not like wastrels.  """,false
6401,CMU\AFGP-2002-600175-Trans.xml,"classify:and|||""Eat and drink without waste, Allah does not like wastrels.  """,other
6402,CMU\AFGP-2002-600175-Trans.xml,"classify:drink|||""Eat and drink without waste, Allah does not like wastrels.  """,false
6403,CMU\AFGP-2002-600175-Trans.xml,"classify:without|||""Eat and drink without waste, Allah does not like wastrels.  """,other
6404,CMU\AFGP-2002-600175-Trans.xml,"classify:waste|||""Eat and drink without waste, Allah does not like wastrels.  """,false
6405,CMU\AFGP-2002-600175-Trans.xml,"classify:Allah|||""Eat and drink without waste, Allah does not like wastrels.  """,other
6406,CMU\AFGP-2002-600175-Trans.xml,"classify:does|||""Eat and drink without waste, Allah does not like wastrels.  """,other
6407,CMU\AFGP-2002-600175-Trans.xml,"classify:not|||""Eat and drink without waste, Allah does not like wastrels.  """,other
6408,CMU\AFGP-2002-600175-Trans.xml,"classify:like|||""Eat and drink without waste, Allah does not like wastrels.  """,false
6409,CMU\AFGP-2002-600175-Trans.xml,"classify:wastrels|||""Eat and drink without waste, Allah does not like wastrels.  """,other
6410,CMU\AFGP-2002-600175-Trans.xml,"classify:1|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6411,CMU\AFGP-2002-600175-Trans.xml,"classify:salary|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",true
6412,CMU\AFGP-2002-600175-Trans.xml,"classify:for|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6413,CMU\AFGP-2002-600175-Trans.xml,"classify:a|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6414,CMU\AFGP-2002-600175-Trans.xml,"classify:married|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6415,CMU\AFGP-2002-600175-Trans.xml,"classify:Mujahed|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6416,CMU\AFGP-2002-600175-Trans.xml,"classify:brother|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6417,CMU\AFGP-2002-600175-Trans.xml,"classify:is|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",true
6418,CMU\AFGP-2002-600175-Trans.xml,"classify:6500|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6419,CMU\AFGP-2002-600175-Trans.xml,"classify:Pakistan|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6420,CMU\AFGP-2002-600175-Trans.xml,"classify:rupees|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6421,CMU\AFGP-2002-600175-Trans.xml,"classify:six|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6422,CMU\AFGP-2002-600175-Trans.xml,"classify:thousand|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6423,CMU\AFGP-2002-600175-Trans.xml,"classify:and|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6424,CMU\AFGP-2002-600175-Trans.xml,"classify:five|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6425,CMU\AFGP-2002-600175-Trans.xml,"classify:hundred|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6426,CMU\AFGP-2002-600175-Trans.xml,"classify:rupees|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6427,CMU\AFGP-2002-600175-Trans.xml,"classify:and|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6428,CMU\AFGP-2002-600175-Trans.xml,"classify:500|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6429,CMU\AFGP-2002-600175-Trans.xml,"classify:rupees|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6430,CMU\AFGP-2002-600175-Trans.xml,"classify:for|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
6431,CMU\AFGP-2002-600175-Trans.xml,"classify:each|||- 1 salary for a married Mujahed brother is 6500 Pakistan rupees (six thousand and five hundred rupees), and 500 rupees for each child additionally.",other
