,file,input_text,target_text
2672,CMU\AFGP-2002-600002-Trans.xml,classify:it|||It is preferable it has its own private access in order to protect it and control it better.,other
4080,CMU\AFGP-2002-600002-Trans.xml,"classify:them|||Publish a periodic bulletin and distribute to all residents, advising them how to safely store gaz and logs.",other
4081,CMU\AFGP-2002-600002-Trans.xml,"classify:how|||Publish a periodic bulletin and distribute to all residents, advising them how to safely store gaz and logs.",other
4082,CMU\AFGP-2002-600002-Trans.xml,"classify:to|||Publish a periodic bulletin and distribute to all residents, advising them how to safely store gaz and logs.",other
4083,CMU\AFGP-2002-600002-Trans.xml,"classify:safely|||Publish a periodic bulletin and distribute to all residents, advising them how to safely store gaz and logs.",other
4084,CMU\AFGP-2002-600002-Trans.xml,"classify:store|||Publish a periodic bulletin and distribute to all residents, advising them how to safely store gaz and logs.",true
4085,CMU\AFGP-2002-600002-Trans.xml,"classify:gaz|||Publish a periodic bulletin and distribute to all residents, advising them how to safely store gaz and logs.",other
4086,CMU\AFGP-2002-600002-Trans.xml,"classify:and|||Publish a periodic bulletin and distribute to all residents, advising them how to safely store gaz and logs.",other
4087,CMU\AFGP-2002-600002-Trans.xml,"classify:logs|||Publish a periodic bulletin and distribute to all residents, advising them how to safely store gaz and logs.",other
4088,CMU\AFGP-2002-600002-Trans.xml,classify:b.Keep|||b.Keep the firefighters alert at all times.,other
4089,CMU\AFGP-2002-600002-Trans.xml,classify:Keep|||b.Keep the firefighters alert at all times.,unknown
4090,CMU\AFGP-2002-600002-Trans.xml,classify:the|||b.Keep the firefighters alert at all times.,other
4091,CMU\AFGP-2002-600002-Trans.xml,classify:firefighters|||b.Keep the firefighters alert at all times.,true
4092,CMU\AFGP-2002-600002-Trans.xml,classify:alert|||b.Keep the firefighters alert at all times.,other
4093,CMU\AFGP-2002-600002-Trans.xml,classify:at|||b.Keep the firefighters alert at all times.,other
4094,CMU\AFGP-2002-600002-Trans.xml,classify:all|||b.Keep the firefighters alert at all times.,other
4095,CMU\AFGP-2002-600002-Trans.xml,classify:times|||b.Keep the firefighters alert at all times.,other
4096,CMU\AFGP-2002-600002-Trans.xml,classify:c.Report|||c.Report any thing that might be a fire hazard.,other
4097,CMU\AFGP-2002-600002-Trans.xml,classify:Report|||c.Report any thing that might be a fire hazard.,unknown
4098,CMU\AFGP-2002-600002-Trans.xml,classify:any|||c.Report any thing that might be a fire hazard.,other
4099,CMU\AFGP-2002-600002-Trans.xml,classify:thing|||c.Report any thing that might be a fire hazard.,other
4100,CMU\AFGP-2002-600002-Trans.xml,classify:that|||c.Report any thing that might be a fire hazard.,other
4101,CMU\AFGP-2002-600002-Trans.xml,classify:might|||c.Report any thing that might be a fire hazard.,other
4102,CMU\AFGP-2002-600002-Trans.xml,classify:be|||c.Report any thing that might be a fire hazard.,other
4103,CMU\AFGP-2002-600002-Trans.xml,classify:a|||c.Report any thing that might be a fire hazard.,other
4104,CMU\AFGP-2002-600002-Trans.xml,classify:fire|||c.Report any thing that might be a fire hazard.,other
4105,CMU\AFGP-2002-600002-Trans.xml,classify:hazard|||c.Report any thing that might be a fire hazard.,true
4106,CMU\AFGP-2002-600002-Trans.xml,classify:d.Warn|||d.Warn against the safety of children's toys.,other
4107,CMU\AFGP-2002-600002-Trans.xml,classify:Warn|||d.Warn against the safety of children's toys.,unknown
4108,CMU\AFGP-2002-600002-Trans.xml,classify:against|||d.Warn against the safety of children's toys.,other
4109,CMU\AFGP-2002-600002-Trans.xml,classify:the|||d.Warn against the safety of children's toys.,other
4110,CMU\AFGP-2002-600002-Trans.xml,classify:safety|||d.Warn against the safety of children's toys.,true
4111,CMU\AFGP-2002-600002-Trans.xml,classify:of|||d.Warn against the safety of children's toys.,other
4112,CMU\AFGP-2002-600002-Trans.xml,classify:children|||d.Warn against the safety of children's toys.,other
4113,CMU\AFGP-2002-600002-Trans.xml,classify:toys|||d.Warn against the safety of children's toys.,other
4114,CMU\AFGP-2002-600002-Trans.xml,classify:e.|||e.Urge everyone to take precautions and guard their homes tightly.,unknown
4115,CMU\AFGP-2002-600002-Trans.xml,classify:e.Urge|||e.Urge everyone to take precautions and guard their homes tightly.,other
4116,CMU\AFGP-2002-600002-Trans.xml,classify:everyone|||e.Urge everyone to take precautions and guard their homes tightly.,other
4117,CMU\AFGP-2002-600002-Trans.xml,classify:to|||e.Urge everyone to take precautions and guard their homes tightly.,other
4118,CMU\AFGP-2002-600002-Trans.xml,classify:take|||e.Urge everyone to take precautions and guard their homes tightly.,true
4119,CMU\AFGP-2002-600002-Trans.xml,classify:precautions|||e.Urge everyone to take precautions and guard their homes tightly.,other
4120,CMU\AFGP-2002-600002-Trans.xml,classify:and|||e.Urge everyone to take precautions and guard their homes tightly.,true
4121,CMU\AFGP-2002-600002-Trans.xml,classify:guard|||e.Urge everyone to take precautions and guard their homes tightly.,other
4122,CMU\AFGP-2002-600002-Trans.xml,classify:their|||e.Urge everyone to take precautions and guard their homes tightly.,other
4123,CMU\AFGP-2002-600002-Trans.xml,classify:homes|||e.Urge everyone to take precautions and guard their homes tightly.,other
4124,CMU\AFGP-2002-600002-Trans.xml,classify:tightly|||e.Urge everyone to take precautions and guard their homes tightly.,other
4125,CMU\AFGP-2002-600002-Trans.xml,classify:Fourth|||Fourth: ,other
4126,CMU\AFGP-2002-600002-Trans.xml,classify:Defending|||Defending the Location Plan,true
4127,CMU\AFGP-2002-600002-Trans.xml,classify:the|||Defending the Location Plan,other
4128,CMU\AFGP-2002-600002-Trans.xml,classify:Location|||Defending the Location Plan,other
4129,CMU\AFGP-2002-600002-Trans.xml,classify:Plan|||Defending the Location Plan,true
4130,CMU\AFGP-2002-600002-Trans.xml,classify:Securing|||Securing supply of food and water.,true
4131,CMU\AFGP-2002-600002-Trans.xml,classify:supply|||Securing supply of food and water.,other
4132,CMU\AFGP-2002-600002-Trans.xml,classify:of|||Securing supply of food and water.,other
4133,CMU\AFGP-2002-600002-Trans.xml,classify:food|||Securing supply of food and water.,other
4134,CMU\AFGP-2002-600002-Trans.xml,classify:and|||Securing supply of food and water.,other
4135,CMU\AFGP-2002-600002-Trans.xml,classify:water|||Securing supply of food and water.,other
4136,CMU\AFGP-2002-600002-Trans.xml,classify:Sixth|||Sixth: ,other
4137,CMU\AFGP-2002-600002-Trans.xml,classify:Supply|||Supply mechanical and electronic equipment.,true
4138,CMU\AFGP-2002-600002-Trans.xml,classify:mechanical|||Supply mechanical and electronic equipment.,other
4139,CMU\AFGP-2002-600002-Trans.xml,classify:and|||Supply mechanical and electronic equipment.,other
4140,CMU\AFGP-2002-600002-Trans.xml,classify:electronic|||Supply mechanical and electronic equipment.,other
4141,CMU\AFGP-2002-600002-Trans.xml,classify:equipment|||Supply mechanical and electronic equipment.,other
4142,CMU\AFGP-2002-600002-Trans.xml,classify:Seventh|||Seventh: ,other
4143,CMU\AFGP-2002-600002-Trans.xml,classify:Provide|||Provide labor force.,true
4144,CMU\AFGP-2002-600002-Trans.xml,classify:labor|||Provide labor force.,other
4145,CMU\AFGP-2002-600002-Trans.xml,classify:force|||Provide labor force.,other
4146,CMU\AFGP-2002-600002-Trans.xml,classify:Eighth|||Eighth: ,other
4147,CMU\AFGP-2002-600002-Trans.xml,classify:Provide|||Provide security to top dignitaries.,true
4148,CMU\AFGP-2002-600002-Trans.xml,classify:security|||Provide security to top dignitaries.,true
4149,CMU\AFGP-2002-600002-Trans.xml,classify:to|||Provide security to top dignitaries.,other
4150,CMU\AFGP-2002-600002-Trans.xml,classify:top|||Provide security to top dignitaries.,other
4151,CMU\AFGP-2002-600002-Trans.xml,classify:dignitaries|||Provide security to top dignitaries.,other
4152,CMU\AFGP-2002-600002-Trans.xml,classify:Ninth|||Ninth: ,other
4153,CMU\AFGP-2002-600002-Trans.xml,classify:Control|||Control pests.,true
4154,CMU\AFGP-2002-600002-Trans.xml,classify:pests|||Control pests.,other
4155,CMU\AFGP-2002-600002-Trans.xml,classify:Document|||(Document page 9),other
4156,CMU\AFGP-2002-600002-Trans.xml,classify:page|||(Document page 9),other
4157,CMU\AFGP-2002-600002-Trans.xml,classify:9|||(Document page 9),other
4158,CMU\AFGP-2002-600002-Trans.xml,classify:Chapter|||Chapter Three,other
4159,CMU\AFGP-2002-600002-Trans.xml,classify:Three|||Chapter Three,other
4160,CMU\AFGP-2002-600002-Trans.xml,classify:Spying|||Spying:,true
4161,CMU\AFGP-2002-600002-Trans.xml,classify:Recruiting|||Recruiting,true
4162,CMU\AFGP-2002-600002-Trans.xml,classify:Placing|||Placing Spies,true
4163,CMU\AFGP-2002-600002-Trans.xml,classify:Spies|||Placing Spies,other
5412,CMU\AFGP-2002-600175-Trans.xml,classify:UNCLASSIFIED|||UNCLASSIFIED,other
5413,CMU\AFGP-2002-600175-Trans.xml,classify:DEFENSE|||DEFENSE INTELLIGENCE AGENCY,other
5414,CMU\AFGP-2002-600175-Trans.xml,classify:INTELLIGENCE|||DEFENSE INTELLIGENCE AGENCY,other
5415,CMU\AFGP-2002-600175-Trans.xml,classify:AGENCY|||DEFENSE INTELLIGENCE AGENCY,other
5416,CMU\AFGP-2002-600175-Trans.xml,"classify:Washington|||Washington, D.C 20340",other
5417,CMU\AFGP-2002-600175-Trans.xml,"classify:D.C|||Washington, D.C 20340",other
5418,CMU\AFGP-2002-600175-Trans.xml,"classify:20340|||Washington, D.C 20340",other
5419,CMU\AFGP-2002-600175-Trans.xml,classify:TRANSLATION|||TRANSLATION,other
5420,CMU\AFGP-2002-600175-Trans.xml,classify:REQUESTER|||REQUESTER          TRANSLATOR'S INIT            TRANSLATION NO.,other
5421,CMU\AFGP-2002-600175-Trans.xml,classify:TRANSLATOR'S|||REQUESTER          TRANSLATOR'S INIT            TRANSLATION NO.,other
5422,CMU\AFGP-2002-600175-Trans.xml,classify:INIT|||REQUESTER          TRANSLATOR'S INIT            TRANSLATION NO.,other
5423,CMU\AFGP-2002-600175-Trans.xml,classify:TRANSLATION|||REQUESTER          TRANSLATOR'S INIT            TRANSLATION NO.,other
5424,CMU\AFGP-2002-600175-Trans.xml,classify:NO|||REQUESTER          TRANSLATOR'S INIT            TRANSLATION NO.,other
5425,CMU\AFGP-2002-600175-Trans.xml,classify:DATE|||DATE COMPLETED              ENCL(s) TO IR NO.,other
5426,CMU\AFGP-2002-600175-Trans.xml,classify:COMPLETED|||DATE COMPLETED              ENCL(s) TO IR NO.,other
5427,CMU\AFGP-2002-600175-Trans.xml,classify:ENCL(s|||DATE COMPLETED              ENCL(s) TO IR NO.,other
5428,CMU\AFGP-2002-600175-Trans.xml,classify:TO|||DATE COMPLETED              ENCL(s) TO IR NO.,other
5429,CMU\AFGP-2002-600175-Trans.xml,classify:IR|||DATE COMPLETED              ENCL(s) TO IR NO.,other
5430,CMU\AFGP-2002-600175-Trans.xml,classify:NO|||DATE COMPLETED              ENCL(s) TO IR NO.,other
5431,CMU\AFGP-2002-600175-Trans.xml,classify:UNK|||UNK                                             AFGT-2002-600175,other
5432,CMU\AFGP-2002-600175-Trans.xml,classify:AFGT-2002-600175|||UNK                                             AFGT-2002-600175,other
5433,CMU\AFGP-2002-600175-Trans.xml,"classify:IAH|||IAH                                                     AUG 11, 2002",other
5434,CMU\AFGP-2002-600175-Trans.xml,"classify:AUG|||IAH                                                     AUG 11, 2002",other
5435,CMU\AFGP-2002-600175-Trans.xml,"classify:11|||IAH                                                     AUG 11, 2002",other
5436,CMU\AFGP-2002-600175-Trans.xml,"classify:2002|||IAH                                                     AUG 11, 2002",other
5437,CMU\AFGP-2002-600175-Trans.xml,classify:LANGUAGE|||LANGUAGE           GEOGRAPHIC AREA (IF DIFFERENT FROM PLACE OF PUBLICATION),other
5438,CMU\AFGP-2002-600175-Trans.xml,classify:GEOGRAPHIC|||LANGUAGE           GEOGRAPHIC AREA (IF DIFFERENT FROM PLACE OF PUBLICATION),other
5439,CMU\AFGP-2002-600175-Trans.xml,classify:AREA|||LANGUAGE           GEOGRAPHIC AREA (IF DIFFERENT FROM PLACE OF PUBLICATION),other
5440,CMU\AFGP-2002-600175-Trans.xml,classify:IF|||LANGUAGE           GEOGRAPHIC AREA (IF DIFFERENT FROM PLACE OF PUBLICATION),other
5441,CMU\AFGP-2002-600175-Trans.xml,classify:DIFFERENT|||LANGUAGE           GEOGRAPHIC AREA (IF DIFFERENT FROM PLACE OF PUBLICATION),other
5442,CMU\AFGP-2002-600175-Trans.xml,classify:FROM|||LANGUAGE           GEOGRAPHIC AREA (IF DIFFERENT FROM PLACE OF PUBLICATION),other
5443,CMU\AFGP-2002-600175-Trans.xml,classify:PLACE|||LANGUAGE           GEOGRAPHIC AREA (IF DIFFERENT FROM PLACE OF PUBLICATION),other
5444,CMU\AFGP-2002-600175-Trans.xml,classify:OF|||LANGUAGE           GEOGRAPHIC AREA (IF DIFFERENT FROM PLACE OF PUBLICATION),other
5445,CMU\AFGP-2002-600175-Trans.xml,classify:PUBLICATION|||LANGUAGE           GEOGRAPHIC AREA (IF DIFFERENT FROM PLACE OF PUBLICATION),other
5446,CMU\AFGP-2002-600175-Trans.xml,classify:ARABIC|||ARABIC             UNK,other
5447,CMU\AFGP-2002-600175-Trans.xml,classify:UNK|||ARABIC             UNK,other
5448,CMU\AFGP-2002-600175-Trans.xml,classify:ENGLISH|||ENGLISH TITLE OF TRANSLATION                                          PAGE NOS.,other
5449,CMU\AFGP-2002-600175-Trans.xml,classify:TITLE|||ENGLISH TITLE OF TRANSLATION                                          PAGE NOS.,other
5450,CMU\AFGP-2002-600175-Trans.xml,classify:OF|||ENGLISH TITLE OF TRANSLATION                                          PAGE NOS.,other
5451,CMU\AFGP-2002-600175-Trans.xml,classify:TRANSLATION|||ENGLISH TITLE OF TRANSLATION                                          PAGE NOS.,other
5452,CMU\AFGP-2002-600175-Trans.xml,classify:PAGE|||ENGLISH TITLE OF TRANSLATION                                          PAGE NOS.,other
5453,CMU\AFGP-2002-600175-Trans.xml,classify:NOS|||ENGLISH TITLE OF TRANSLATION                                          PAGE NOS.,other
5454,CMU\AFGP-2002-600175-Trans.xml,classify:TRANSLATED|||TRANSLATED FROM ORIG DOC,other
