,file,input_text,target_text
4200,CMU\AFGP-2002-600045-Trans.xml,classify:with|||An Islamic group with an aim of Jihad.,other
6824,CMU\AFGP-2002-600175-Trans.xml,"classify:doing|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6825,CMU\AFGP-2002-600175-Trans.xml,"classify:the|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6826,CMU\AFGP-2002-600175-Trans.xml,"classify:right|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6827,CMU\AFGP-2002-600175-Trans.xml,"classify:things|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6828,CMU\AFGP-2002-600175-Trans.xml,"classify:which|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6829,CMU\AFGP-2002-600175-Trans.xml,"classify:will|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6830,CMU\AFGP-2002-600175-Trans.xml,"classify:bring|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",true
6831,CMU\AFGP-2002-600175-Trans.xml,"classify:praise|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6832,CMU\AFGP-2002-600175-Trans.xml,"classify:and|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6833,CMU\AFGP-2002-600175-Trans.xml,"classify:avoiding|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",true
6834,CMU\AFGP-2002-600175-Trans.xml,"classify:the|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6835,CMU\AFGP-2002-600175-Trans.xml,"classify:wrong|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6836,CMU\AFGP-2002-600175-Trans.xml,"classify:things|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6837,CMU\AFGP-2002-600175-Trans.xml,"classify:which|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6838,CMU\AFGP-2002-600175-Trans.xml,"classify:would|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6839,CMU\AFGP-2002-600175-Trans.xml,"classify:bring|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",true
6840,CMU\AFGP-2002-600175-Trans.xml,"classify:shame|||(2) Embody the ideal of manhood: this is by doing the right things, which will bring praise, and avoiding the wrong things, which would bring shame.",other
6841,CMU\AFGP-2002-600175-Trans.xml,"classify:Allah|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6842,CMU\AFGP-2002-600175-Trans.xml,"classify:said|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",true
6843,CMU\AFGP-2002-600175-Trans.xml,"classify:If|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6844,CMU\AFGP-2002-600175-Trans.xml,"classify:they|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6845,CMU\AFGP-2002-600175-Trans.xml,"classify:did|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",false
6846,CMU\AFGP-2002-600175-Trans.xml,"classify:what|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6847,CMU\AFGP-2002-600175-Trans.xml,"classify:they|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6848,CMU\AFGP-2002-600175-Trans.xml,"classify:had|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6849,CMU\AFGP-2002-600175-Trans.xml,"classify:been|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6850,CMU\AFGP-2002-600175-Trans.xml,"classify:advised|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",false
6851,CMU\AFGP-2002-600175-Trans.xml,"classify:to|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6852,CMU\AFGP-2002-600175-Trans.xml,"classify:do|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",false
6853,CMU\AFGP-2002-600175-Trans.xml,"classify:it|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6854,CMU\AFGP-2002-600175-Trans.xml,"classify:would|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6855,CMU\AFGP-2002-600175-Trans.xml,"classify:be|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",false
6856,CMU\AFGP-2002-600175-Trans.xml,"classify:better|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6857,CMU\AFGP-2002-600175-Trans.xml,"classify:for|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6858,CMU\AFGP-2002-600175-Trans.xml,"classify:them|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6859,CMU\AFGP-2002-600175-Trans.xml,"classify:and|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6860,CMU\AFGP-2002-600175-Trans.xml,"classify:they|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6861,CMU\AFGP-2002-600175-Trans.xml,"classify:would|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6862,CMU\AFGP-2002-600175-Trans.xml,"classify:stand|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",false
6863,CMU\AFGP-2002-600175-Trans.xml,"classify:fast|||Allah said, ""If they did what they had been advised to do, it would be better for them and they would stand fast.  "" ",other
6864,CMU\AFGP-2002-600175-Trans.xml,"classify:Sura|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6865,CMU\AFGP-2002-600175-Trans.xml,"classify:Al|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6866,CMU\AFGP-2002-600175-Trans.xml,"classify:Nisa'/The|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6867,CMU\AFGP-2002-600175-Trans.xml,"classify:Women|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6868,CMU\AFGP-2002-600175-Trans.xml,"classify:and|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6869,CMU\AFGP-2002-600175-Trans.xml,"classify:Abu|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6870,CMU\AFGP-2002-600175-Trans.xml,"classify:Al|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6871,CMU\AFGP-2002-600175-Trans.xml,"classify:Drda|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6872,CMU\AFGP-2002-600175-Trans.xml,"classify:said|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",true
6873,CMU\AFGP-2002-600175-Trans.xml,"classify:O|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6874,CMU\AFGP-2002-600175-Trans.xml,"classify:people|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6875,CMU\AFGP-2002-600175-Trans.xml,"classify:good|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6876,CMU\AFGP-2002-600175-Trans.xml,"classify:deeds|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",false
6877,CMU\AFGP-2002-600175-Trans.xml,"classify:before|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6878,CMU\AFGP-2002-600175-Trans.xml,"classify:the|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6879,CMU\AFGP-2002-600175-Trans.xml,"classify:fight|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",false
6880,CMU\AFGP-2002-600175-Trans.xml,"classify:you|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6881,CMU\AFGP-2002-600175-Trans.xml,"classify:are|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6882,CMU\AFGP-2002-600175-Trans.xml,"classify:fighting|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",false
6883,CMU\AFGP-2002-600175-Trans.xml,"classify:with|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6884,CMU\AFGP-2002-600175-Trans.xml,"classify:your|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6885,CMU\AFGP-2002-600175-Trans.xml,"classify:good|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",other
6886,CMU\AFGP-2002-600175-Trans.xml,"classify:deeds|||[Sura] Al Nisa'/The Women, and Abu Al Drda' said, ""O people, good deeds before the fight, you are fighting with your good deeds.  "" ",false
